
"Melhor do que isso só dois disso!","Gabriel era um tipo de pessoa que você iria adorar. Ele estava sempre de alto astral e sempre tinha algo positivo para dizer. Quando alguém perguntava a ele: - Como vai você? Ele respondia: Melhor que isso só dois disso! Ele era o único gerente de uma cadeia de restaurantes, por que todos os garçons seguiam seu exemplo. A razão dos garçons seguirem Gabriel era por causa de suas atitudes. Ele era naturalmente motivador. Se algum empregado estivesse tendo um mau dia, Gabriel prontamente estava lá, contando a ele como olhar pelo lado positivo da situação. Observando seu estilo, realmente me deixava curioso. Então, um dia, eu perguntei para Gabriel: - Eu não acredito! Você não pode ser uma pessoa positiva o tempo todo... Como você consegue? E ele respondeu: - Toda manhã, eu acordo e digo a mim mesmo: Gabriel você tem duas escolhas hoje, escolher estar de alto astral ou escolher estar de baixo astral... Então, eu escolho estar de alto astral. A todo momento acontece alguma coisa desagradável, eu posso escolher ser vítima da situação ou posso escolher aprender algo com isso. Eu escolho aprender algo com isso! A todo momento alguém vem reclamar da vida comigo, eu posso escolher aceitar a reclamação ou posso escolher apontar o lado positivo da vida para a pessoa. E eu escolho apontar o lado positivo da vida. Então eu argumentei: - Tá certo! Mas não é tão fácil assim! - É fácil sim, disse Gabriel... A vida consiste em escolhas.

Quando você tira todos os detalhes e enxerga a situação, o que sobra são as escolhas, decisões a serem tomadas. Você escolhe estar feliz ou triste, calmo ou nervoso... Em suma, é escolha sua como você vive a vida!

Eu refleti sobre o que Gabriel disse. Algum tempo depois, deixei o restaurante para abrir o meu próprio negócio. Nós perdemos contato, mas freqüentemente, pensava nele, quando tomava a decisão de viver ao invés de ficar reagindo às coisas. Alguns anos mais tarde, ouvi dizer que Gabriel havia feito algo que nunca se deve fazer quando se trata de restaurantes: ele foi distraído, deixando a porta dos fundos aberta e, consequentemente, foi rendido por três assaltantes armados. Enquanto ele tentava abrir o cofre, sua mão, tremendo de nervoso, errou a combinação, os ladrões entraram em pânico, atiraram nele e fugiram. Por sorte, Gabriel foi encontrado relativamente rápido e foi lavado às pressas ao pronto-socorro local. Depois de 18 horas de cirurgia, e algumas semanas de tratamento intensivo, Gabriel foi liberado do hospital, com alguns fragmentos de balas em seu corpo.

Encontrei com Gabriel seis meses depois do acidente. Quando perguntei: - Como vai você? Ele respondeu: - Melhor do que isso, só dois disso! Quer ver minhas cicatrizes? Enquanto eu olhava as cicatrizes, perguntei o que passou pela mente dele, quando os ladrões invadiram o restaurante: - A primeira coisa que veio a minha cabeça foi que deveria ter trancado a porta dos fundos... Então, depois, quando estava baleado no chão, lembrei que tinha duas escolhas, eu podia escolher viver ou podia escolher morrer. Eu escolhi viver. Eu perguntei: - Você não ficou com medo? Você não perdeu os sentidos? Gabriel respondeu: - Os paramédicos eram ótimos. Eles ficaram o tempo todo me dizendo que tudo daria certo, que tudo ficaria bem. Mas, quando me levaram de maca para sala de emergência, eu vi as expressões no rosto dos médicos e enfermeiras, fiquei com medo. Em cada olhar, eu lia ""é um homem morto"". Eu sabia que tinha que fazer alguma coisa. O que você fez? - Bem, havia uma enfermeira grande e forte, fazendo perguntas. Ela perguntou se eu era alérgico a alguma coisa... Sim, respondi. Os médicos e enfermeiras pararam imediatamente, esperando por minha resposta, respirei fundo e respondi: Sou alérgico à balas de revolver! Enquanto eles sorriam, eu disse: - Estou escolhendo viver. Me operem como se estivesse vivo, não morto.

Gabriel sobreviveu graças a experiência e habilidade dos médicos, mas também por causa de sua atitude espetacular. Aprendi com ele que todos os dias temos que escolher viver a vida em sua plenitude, viver por completo. Viver Bem é uma questão de atitude.

Autor e fonte desconhecidos
Enviada por: Fátima Monteiro
Publicado: 19 Maio 2001 em Metáforas","2015-10-03 15:34:29"
"As longas colheres","Uma vez, num reino não muito distante daqui, havia um rei que era famoso tanto por sua majestade como por sua fantasia meio excêntrica.

Um dia ele mandou anunciar por toda parte que daria a maior e mais bela festa de seu reino. Toda a corte e todos os amigos do rei foram convidados.

Os convidados, vestidos nos mais ricos trajes, chegaram ao palácio, que resplandecia com todas as suas luzes.

As apresentações transcorreram segundo o protocolo, e os espetáculos começaram: dançarinos de todos os países se sucediam a estranhos jogos e aos divertimentos mais refinados.

Tudo, até o mínimo detalhe, era só esplendor. E todos os convidados admiravam fascinados e proclamavam a magnificência do rei.

Entretanto, apesar de primorosa organização da festa, os convidados começaram a perceber que a arte da mesa não estava representada em parte alguma.

Não se podia encontrar nada para acalmar a fome que todos sentiam mais duramente à medida que as horas passavam.

Essa falta logo se tornou incontrolável.

Jamais naquele palácio nem em todo o país aquilo havia acontecido.

A festa não parava de esforçar-se para atingir o auge, oferecendo ao público uma profusão de músicos maravilhosos e excelentes dançarinos.

Pouco a pouco o mal-estar dos espectadores se transformou numa surda mas visível contrariedade.

Ninguém no entanto ousava elevar a voz diante de um rei tão notável.

Os cantos continuaram por horas e horas. Depois foram distribuídos presentes, mas nenhum deles era comestível.

Finalmente, quando a situação se tornou insustentável, e a fome intolerável, o rei convidou seus hóspedes a passarem para a uma sala especial, onde uma refeição os aguardava.

Ninguém se fez esperar. Todos, como um conjunto harmonioso, correram em direção ao delicioso aroma de uma sopa que estava num enorme caldeirão no centro da mesa.

Os convidados quiseram servir-se, mas grande foi sua surpresa ao descobrirem, no caldeirão, enormes colheres de metal, com mais de um metro de comprimento. E nenhum prato, nenhuma tigela, nenhuma colher de formato mais acessível.

Houve tentativas, mas só provocaram gritos de dor e decepção. Os cabos desmesurados não permitiam que o braço levasse à boca a beberagem suculenta, porque não se podiam segurar as escaldantes colheres a não ser por uma pequena haste de madeira em suas extremidades.

Desesperados, todos tentavam comer, sem resultado. Até que um dos convidados, mais esperto ou mais esfaimado, encontrou a solução: sempre segurando a colher pela haste situada em sua extremidade, levou-a à ... boca de seu vizinho, que pôde comer à vontade.

Todos o imitaram e se saciaram, compreendendo enfim que a única forma de alimentar-se, naquele palácio magnífico, era um servindo o outro.

Do livro: Histórias da Tradição Sufi 
Editora Dervish","2015-10-03 15:35:06"
"A Construção do Navio","A construção de um navio parece com a formação das pessoas. Durante a gestação o casco é construído, até que somos lançados ao mar. A maior parte de um navio é colocada depois, como acontece com a gente. Camarotes, porões, motores, pinturas, enfeites são acrescentados durante a infância e adolescência, até o navio ficar pronto para a primeira viagem. Um navio fica pronto quando sai do estaleiro, mas com a gente é diferente - e este é o desafio de cada um, pois crescemos todo dia e nunca ficamos prontos.

Apesar disso é preciso partir.... Mas nem todos têm a coragem de ir e continuam atracados ao cais, julgando-se incapazes de navegar sozinhos. Algumas pessoas são obrigadas a zarpar, já que os encargos de segurança do porto tornam-se pesados demais e, às vezes, perdem um tempo precioso da viagem revoltadas e lamentando-se por tudo isso.... mas nem todo mundo é assim....

Alguns mal o dia amanhece, já partiram. Parecem muito ocupados e logo somem no horizonte. Desde cedo sabem o que querem e têm pressa de viver. Outros navios também saem logo que podem, mas ficam dando voltas e mais voltas sem chegar a lugar algum. Acabam navegando só para comprar mais combustível todo dia, e o que ganham mal dá para a reforma do casco...

Os maiores desperdiçadores de seus próprios recursos são aqueles que não sabem o que querem... e o pior é que, quando a gente não sabe direito o que espera do rumo que está tomando ou nem se tem um rumo, não pode corrigir a rota se estiver no caminho errado... nós somos os maiores responsáveis pelas tempestades que não conseguimos evitar.

Já outras pessoas deixam de navegar milhares de milhas para se conformarem com umas poucas centenas, porque tem medo de atrair ventos contrários ou então querem agradar ou impressionar alguém.... a gente não deve aceitar isso, pois significa concordar em ser menos do que pode ser. Todo dia é dia de evolução e aprendizado e, como a lua cheia, quando paramos de crescer, começamos a diminuir.

Então a primeira coisa a fazer é tornar-se comandante de si próprio e isso equivale a pensar com a própria cabeça, ser timão e timoneiro, assumindo riscos pelos erros, pois só erram os que tem a coragem para ousar e, se caírem, levantar e tentar de novo-sempre... pois ninguém sabe nossa autonomia no mar, nossa capacidade de carga, ou a que velocidade podemos singrar as águas dos oceanos, sejam azuis ou escuras.

Ninguém nos conhece melhor que nos mesmos e, por mais que digam o que temos - ou não temos - que fazer, ninguém pode viver a vida no nosso lugar. Outras pessoas, ainda, vivem frustradas e infelizes porque não conseguem ter as mesmas coisas que viram em outro navio. Algumas também vivem furiosas quando alguma coisa ou alguém não age ou sai como gostariam. O amor a si próprio e ao próximo é um exercício diário para saber a diferença entre o que precisa ser mudado e o que devemos aceitar como é.

Muita gente tem preferido impor suas idéias e opiniões em vez de escutar o outro; ficar revoltada com o mundo, em vez de admirar a vida, pois não sabem o que é amar. E tem viajantes que pensam no amor como algo a ser obtido, como se fosse um objeto e não como uma arte que precisa ser aprendida. Alguns acabam confundindo o amor, Deus ou a felicidade com o significado de suas rotas, e vivem frustradas navegando atrás do que não conseguem alcançar - e até desistem no meio do caminho, desalentados, achando que a vida não vale a pena, que Deus não existe e felicidade e amor são balelas... mas Deus, felicidade, amor, bondade não são lugares ou coisas que possam ser possuídos.

A primeira coisa a fazer para quem quer encontrar estes bens é não procurar! Quando procuramos o que não é um lugar ou objeto, e que muito menos está escondido, quem fica perdido somos nós mesmos. Mas quando não procuramos, porque não pode ser encontrado fora de nós, descobrimos que o que tanto queremos - Deus, felicidade, paz - habita camarotes no coração do nosso próprio navio... e tem pessoas tão preocupadas em procurar do lado de fora que até se esquecem de olhar por dentro!...

Não existe navio que não tem passado por tempestades e muitos afundam por não saberem evitá-las, por falta de comunicação ou por acharem que não precisam dos outros. Somos fortes quando unidos. Juntos somos tão grandes e poderosos quanto a onda mais forte e ameaçadora. Perdoar as falhas e limitações de nossos semelhantes é muito mais que amor ou virtude - é questão de inteligência e sobrevivência... pois a única coisa que possuímos de verdade é a necessidade do outro.

Mas não existe tempestades que durem para sempre, assim como os dias de sol também não são permanentes. Dor e frustrações muitas vezes são resultado de querermos perpetuar momentos de prazer, bem-estar, alegria, que por si só são efêmeros e com que facilidade esquecemos que nada é eterno - a não ser o próprio movimento - e que, por isso, momentos de alegria se alternam com momentos de tristeza, dor se alterna com prazer, fome com saciedade, doença com saúde - um sempre dando lugar ao outro.

Quando a gente pára de tentar lutar contra isso e se abandona nesse jogo delicioso da vida, descobrimos que, acima de tudo, a vida vale a pena ser vivida intensamente.

Autor e fonte desconhecidos
Enviada por: Antonio Azevedo
Publicado: 05 Maio 2001 em Metáforas","2015-10-03 15:35:32"
" A Pedra da Felicidade","Nos tempos das fadas e bruxas, um moço achou em seu caminho uma pedra que emitia um brilho diferente de todas as que ele já conhecera. Impressionado, decidiu levá-la para casa. Era uma pedra do tamanho de um limão e pertencia a uma fada, que a perdera por aqueles caminhos, em seu passeio matinal. Era a Pedra da Felicidade. Possuía o poder de transformar desejos em realidade.

A fada, ao se dar conta de que havia perdido a pedra, consultou sua fonte de adivinhação e viu o que havia ocorrido. Avaliou o poder mágico da pedra e, como a pessoa que a havia encontrado era um jovem de família pobre e sofredora, concluiu que a pedra poderia ficar em seu poder, despreocupando-se quanto à sua recuperação. Decidiu ajudá-lo.

Apareceu ao moço em sonho e disse-lhe que a pedra tinha poderes para atender a três pedidos: um bem material, uma alegria e uma caridade. Mas que esses benefícios somente poderiam ser utilizados em favor de outras pessoas. Para atingir o intento, cabia-lhe pensar no pedido e apertar a pedra entre as mãos.

O moço acordou desapontado. Não gostou de saber que os poderes da pedra somente poderiam ser revertidos em proveito dos outros. Queria que fossem para ele. Tentou pedir alguma coisa para si, apertando a pedra entre as mãos, sem êxito. Assim, resolveu guardá-la, sem muito interesse em seu uso.

Os anos se passaram e este moço tornou-se bem velhinho. Certo dia, rememorando seu passado, concluíu que havia levado uma vida infeliz, com muitas dificuldades, privações e dissabores. Tivera poucos amigos, porém, reconhecia ter sido muito egoísta. Jamais quisera o bem para os outros.

Antes, desejava que todos sofressem tanto quanto ele. Reviu a pedra que guardara consigo durante quase toda sua existência. Lembrou-se do sonho e dos prováveis poderes da pedra. Decidiu usá-la, mesmo sendo em proveito dos outros.

Assim, realizou o desejo de uma jovem, disponibilizando-lhe um bem marterial. Proporcionou uma grande alegria a uma mãe revelando o paradeiro de uma filha há anos desaparecida e, por último, diante de um doente, condoeu-se de suas feridas, ofertando-lhe a cura.

Ao realizar o terceiro benefício, aconteceu o inesperado: a pedra transformou-se numa nuvem de fumaça e, em meio a esta nuvem, a fada, vista no sonho que tivera logo ao achar a pedra, surgiu dizendo: 
""Usaste a Pedra da Felicidade. O que me pedires, para ti, eu farei. Antes, devias fazer o bem aos outros, para mereceres o atendimento de teu desejo. Por que demoraste tanto tempo para usá-la?""

O homem ficou muito triste ao entender o que se passara. Tivera em suas mãos, desde sua juventude, a oportunidade de construir uma vida plena de felicidade, mas, fechado em seu desamor, jamais pensara que fazendo o bem aos outros colheria o bem para si mesmo.

Lamentando o seu passado de dor e seu erro em desprezar os outros, pediu comovido e arrependido: 
""Dá-me, tão somente, a felicidade de esquecer o meu passado egoísta.""

Enviada por: Edeli Arnaldi
Publicado: 28 Abril 2001 em Metáforas ","2015-10-03 15:35:58"
"Um Cachorrinho Especial","Diante de uma vitrine atrativa, um menino pergunta o preço dos filhotes à venda.

""Entre 30 e 50 dólares"", respondeu o dono da loja.

O menino puxou uns trocados do bolso e disse:

""Eu só tenho 2,37 dólares, mas eu posso ver os filhotes?""

O dono da loja sorriu e chamou Lady, que veio correndo, seguida de cinco bolinhas de pêlo. Um dos cachorrinhos vinha mais atrás, mancando de forma vísível.

Imediatamente o menino apontou aquele cachorrinho e perguntou:

""O que é que há com ele?""

O dono da loja explicou que o veterinário tinha examinado e descoberto que ele tinha um problema na junta do quadril, sempre mancaria e andaria devagar.

O menino se animou e disse:

""Esse é o cachorrinho que eu quero comprar!""

O dono da loja respondeu:

""Não, você não vai querer comprar esse. Se você realmente quiser ficar com ele, eu lhe dou de presente.""

O menino ficou transtornado e, olhando bem na cara do dono da loja, com o seu dedo apontado, disse:

""Eu não quero que você o dê para mim. Aquele cachorrinho vale tanto quanto qualquer um dos outros e eu vou pagar tudo. Na verdade, eu lhe dou 2,37 dólares agora e 50 centavos por mês, até completar o preço total.""

O dono da loja contestou:

""Você não pode querer realmente comprar este cachorrinho. Ele nunca vai poder correr, pular e brincar com você e com os outros cachorrinhos.""

Aí, o menino abaixou e puxou a perna esquerda da calça para cima, mostrando a sua perna com um aparelho para andar.

Olhou bem para o dono da loja e respondeu:

""Bom, eu também não corro muito bem e o cachorrinho vai precisar de alguém que entenda isso.""

Enviada por: Virgílio Vilela - www.possibilidades.com.br
Publicado: 21 Abril 2001 em Metáforas","2015-10-03 15:37:32"
"A Princesa Obstinada","Um certo rei acreditava que o correto era que lhe haviam ensinado e aquilo que pensava. Sob muitos aspectos era um homem justo, mas também uma pessoa de idéias limitadas.

Um dia reuniu suas três filhas e lhes disse:

- Tudo o que tenho é de vocês, ou será no futuro. Por meu intermédio vieram a este mundo. Minha vontade é o que determina o futuro de vocês, e portanto o seu destino.

Obedientes e persuadidas da verdade enunciada pelo pai, duas das moças concordaram. Mas a terceira retrucou:

- Embora a minha posição me obrigue a atacar as leis, não posso acreditar que meu destino deva ser sempre determinado por suas opiniões.

- Isso é o que veremos – disse o rei.

Ordenou que prendessem a jovem numa pequena cela, onde ela penou durante alguns anos. Enquanto isso o rei e suas duas filhas submissas dilapidaram bem depressa as riquezas que de outro modo também seriam gastas com a princesa prisioneira.

O rei disse para si mesmo:

""Essa moça está encarcerada não por vontade própria, mas sim pela minha. Isto vem provar, de maneira cabal para qualquer mentalidade lógica, que é minha vontade e não a dela que está determinando seu destino.""

Os habitantes do reino, inteirados da situação de sua princesa, comentaram:

- Ela deve ter feito ou dito algo realmente grave para que um monarca, no qual não descobrimos nenhuma falha, trate assim a sua própria filha, semente viva de seu sangue.

Mas ainda não haviam chegado ao ponto de sentir a necessidade de contestar a pretensão do rei de ser sempre justo e correto em todos os seus atos.

De tempos em tempos o rei ia visitar a moça. Conquanto pálida e debilitada pelo longo encarceramento, ela se obstinava em sua atitude.

Finalmente a paciência do rei chegou a seu derradeiro limite:

- Seu persistente desafio – disse à filha – só servirá para me aborrecer ainda mais, e aparentemente enfraquecerá meus direitos caso você permaneça em seus domínios. Eu poderia matá-la, mas sou magnânimo. Assim, me limitarei a desterrá-la para o deserto que faz divisa com meu reino. É uma região inóspita, povoada somente por animais selvagens e proscritos excêntricos, incapazes de sobreviver em nossa sociedade racional. Ali logo descobrirá se pode levar outra existência diferente daquela vivida no seio de sua família; e se a encontrar, veremos se a preferirá à que conheceu aqui.

O decreto real foi prontamente acatado, e a princesa conduzida à fronteira do reino. A moça logo se encontrou num território selvagem e que guardava uma semelhança mínima com o ambiente protetor em que havia crescido. Mas bem depressa ela percebeu que uma caverna podia servir de casa, que nozes e frutas provinham tanto de árvores como de pratos de ouro, que o calor provinha do Sol. Aquela região tinha um clima e uma maneira de existir próprios.

Depois de algum tempo ela já conseguira organizar sua vida tão bem que obtinha água de mananciais, legumes da terra cultivada e fogo de uma árvore que ardia em chamas.

""Aqui"", murmurou para si própria a princesa desterrada, ""há uma vida cujos elementos se integram, formando uma unidade, mas nem individual ou coletivamente obedecem às ordens de meu pai, o rei.""

Certo dia um viajante perdido, casualmente um homem muito rico e ilustre, encontrou a princesa exilada, enamorou-se dela e a levou para seu país, onde se casaram.

Passado algum tempo os dois decidiram voltar ao deserto, onde construíram uma enorme e próspera cidade. Ali, sua sabedoria, recursos próprios e sua fé se expandiram plenamente. Os ‘excêntricos’ e outros banidos, muitos deles tidos como loucos, harmonizaram-se plena e proveitosamente com aquela existência de múltiplas facetas.

A cidade e a campina que a circundava se tornaram conhecidas em todo o mundo. Em pouco tempo eclipsara amplamente em progresso e beleza o reino do pai da princesa obstinada.

Por decisão unânime da população total, a princesa e seu marido foram escolhidos como soberanos daquele novo reino ideal.

Finalmente o pai da princesa obstinada resolveu conhecer de perto o estranho e misterioso lugar que brotara do antigo deserto, povoado, pelo menos em parte, por aquelas criaturas que ele e os que lhe faziam coro desprezavam.

Quando, de cabeça baixa, ele se acercou dos pés do trono onde o jovem casal estava sentado e ergueu seus olhos para encontrar os daquela soberana, cuja fama de justiça, prosperidade e discernimento superava em muito o seu renome, pôde captar as palavras murmuradas por sua filha: 

- Como pode ver, pai, cada homem e cada mulher têm seu próprio destino e fazem sua própria escolha.

Do livro: Histórias da Tradição Sufi 
Editora Dervish","2015-10-03 15:38:46"
"O Membro Isolado","Um membro de um determinado grupo ao qual eu prestava serviços regularmente, sem nenhum aviso, deixou de participar.

Após algumas semanas, o líder do grupo decidiu visitá-lo. Era uma noite muito fria. O líder encontrou o homem em casa sozinho, sentado diante de um brilhante fogo.

Supondo a razão para a visita, o homem deu-lhe boas-vindas, conduziu-lhe a uma grande cadeira perto da lareira e ficou quieto esperando. O pastor se fez confortável mas não disse nada. No silêncio sério, contemplou a dança das chamas em torno da lenha ardente.

Após alguns minutos, o líder examinou as brasas, cuidadosamente apanhou uma brasa ardente e deixou-a de lado. Então voltou a sentar-se e permaneceu silencioso e imóvel. O anfitrião prestou atenção a tudo, fascinado e quieto.

Então diminuiu a chama da solitária brasa, houve um brilho momentâneo e seu fogo apagou de vez. Logo estava frio e morto.

Nenhuma palavra tinha sido dita desde o cumprimento inicial. O líder antes de se preparar para sair, recolheu a brasa fria e inoperante e colocou-a de volta no meio do fogo. Imediatamente começou a incandescer uma vez mais com a luz e o calor dos carvões ardentes em torno dela.

Quando o líder alcançou a porta para partir, seu anfitrião disse: 
""Obrigado tanto por sua visita quanto pelo sermão. Eu estou voltando ao convívio do grupo""

Autor desconhecido 
Enviada por: Edeli Arnaldi
Publicado: 09 Junho 2001 em Metáforas","2015-10-03 15:39:14"
"A Serpente","Certa vez um caçador passava por uma mina quando viu uma serpente presa sob uma pedra enorme. Ao vê-lo a serpente pediu:

- Por favor, ajude-me. Levante a pedra.

- Não posso ajudar você, pois vai me devorar com certeza – respondeu o caçador.

O réptil tornou a pedir ajuda, prometendo ao homem que não o comeria. Ele então libertou a serpente, que logo fez um movimento em sua direção como se fosse atacá-lo.

- Você não prometeu que não me comeria se a ajudasse? – perguntou o homem.

- Fome é fome – respondeu-lhe a serpente.  

-Mas – disse o caçador – se você faz alguma coisa errada que tem a fome a ver com isso?

O homem então sugeriu que submetessem o assunto à opinião de outros. Entraram no bosque, onde encontraram um cachorro. Perguntaram-lhe se achava que a serpente devia comer o homem.

- Uma vez pertenci a um homem – disse o cão. – Ele caçava lebres e sempre me dava a melhor carne para comer. Agora que estou velho, e nem posso apanhar uma tartaruga, ele quer me matar. Assim como recebi mal em troca de bem, a serpente deveria fazer a mesma coisa. Declaro que ela deveria comer você.

-Você ouviu sua sentença – disse a serpente ao homem.

Decidiram porém que ouviriam três opiniões e não apenas uma, e seguiram adiante. Pouco depois encontraram um cavalo e lhe pediram que julgasse o caso.

- Acho que a serpente deveria comer o homem – disse o cavalo, e continuou: - Certa vez tive um amo. Ele me alimentou enquanto eu podia viajar. Agora que estou fraco, e não posso executar minhas tarefas, ele quer me matar.

- Já temos dois juízos unânimes – disse a serpente.

Um pouco mais adiante cruzaram com uma raposa.

- Cara amiga – disse o caçador, - preciso da sua ajuda. Estava passando por uma pedreira quando vi esta enorme serpente às portas da morte, presa sobre uma rocha. Pediu-me que a libertasse; fiz o que pedia, e agora ela quer me comer.

- Se devo dar minha opinião – respondeu a raposa, - voltemos ao lugar do ocorrido para analisar a situação de modo mais real.

Voltaram a pedreira, e a raposa, para reconstituir os fatos, pediu que a pedra fosse colocada em cima da serpente. Assim foi feito.

- Era assim que você estava?- perguntou a raposa.

- Sim – respondeu a serpente.

- Muito bem – disse a raposa. – Ficará assim pelo resto da vida.

Do livro: Histórias da Tradição Sufi 
Editora Dervish","2015-10-03 15:39:39"
"Vendo com outros olhos","Um dia um pai de família rica levou seu filho para viajar ao interior com o firme propósito de mostrar quanto as pessoas podem ser pobres.

Eles passaram um dia e uma noite na fazenda de uma família muito pobre.

Quando retornaram da viagem o pai perguntou ao filho:

- Como foi a viagem?

- Muito boa, papai!

- Você viu como as pessoas podem ser? - o pai perguntou.

- Sim.

- E o que você aprendeu? - o pai perguntou.

O filho respondeu:

- Eu vi que nós temos um cachorro em casa, e eles têm quatro. Nós temos uma piscina que alcança o meio do jardim; eles têm um riacho que não tem fim. Nós temos uma varanda coberta e iluminada com luz, eles têm as estrelas e a lua. Nosso quintal vai até o portão de entrada, eles têm uma floresta inteira.

Quando o pequeno garoto acabou de responder, seu pai ficou estupefato.

O filho acrescentou:

- Obrigado pai, por me mostrar o quanto ""pobres"" nós somos!

MORAL DA HISTÓRIA

Tudo o que você tem depende da maneira como você olha para as coisas.

Se você tem amor, amigos, família, saúde, bom humor e atitudes positivas para com a vida, você tem tudo! Se você é ""pobre de espírito"", você não tem nada!

Autor desconhecido
Publicado: 07 Abril 2001 em Metáforas","2015-10-03 15:39:56"
"O Rei, o Sufi e o Cirurgião","Na antigüidade um rei da Tartária foi pescar acompanhado pelos nobres da corte. No caminho cruzaram com um abdal (um sufi errante, ‘um transformado’ ), que proclamava em voz alta:

- Àquele que me der cem dinares retribuirei com um conselho que lhe será útil.

O rei se deteve e disse:   

- Abdal, que bom conselho me dará em troca de cem dinares?

- Senhor, primeiro ordene que me sejam dados os cem dinares, e imediatamente o aconselharei – respondeu o abdal.

O rei assim fez, esperando dele alguma coisa realmente extraordinária. Mas o dervixe se limitou a dizer-lhe:

- Meu conselho é: ‘Nunca comece nada sem ter pensado no resultado final do que for fazer.’

Ao ouvir estas palavras, não só os nobres, mas todos os que estavam presentes riram com gosto, comentando que o abdal tivera razão ao tomar o cuidado de pedir o dinheiro adiantado.

- Vocês não tem razão – objetou o rei – em rir do excelente conselho que o abdal acaba de me dar. Certamente ninguém ignora o fato de que se deve pensar antes de fazer alguma coisa. Mas todos cometemos o erro de esquecer isso, e as conseqüências são trágicas. Eu dou muito valor ao conselho do dervixe.

Procedendo de acordo com suas palavras, o rei decidiu não apenas ter o conselho sempre presente, mas mandou também escrevê-lo com letras de ouro nos muros do palácio e até gravá-lo em sua bandeja de prata.

Não muito mais tarde um cortesão intrigante e ambicioso concebeu a idéia de matar o rei. Para tanto, subornou o cirurgião real com a promessa de nomeá-lo primeiro-ministro se introduzisse no braço do rei uma lanceta envenenada.

Quando chegou o momento em que era necessário colher sangue do rei na bandeja de prata foi colocada sob o braço dele.

O cirurgião não pôde deixar de ler: ‘Nunca comece nada sem ter pensado no resultado final do que for fazer.’

Depois de ler, o cirurgião se deu conta de que se fizesse o que o cortesão tinha lhe proposto, e este subisse ao trono, simplesmente o cortesão poderia mandar executá-lo imediatamente, e assim não precisaria cumprir o trato.

O rei percebendo que o cirurgião estava tremendo lhe perguntou o que havia de errado com ele.

O cirurgião confessou imediatamente.

O autor do complô foi preso, e o rei perguntou aos nobres e cortesões que estavam com ele quando o abdal deu seu conselho:

- Ainda riem do dervixe?

Do livro: Histórias da Tradição Sufi 
Editora Dervish
","2015-10-03 15:40:19"
"O toque da mão do mestre","Estava maltratado e amassado, e o leiloeiro,
Pensou que quase nem valia pena,
Perder tanto tempo com o velho violino,
Porém, segurou-o com um sorriso.
""Quanto me oferecem, meus amigos?""- falou
""Quem dará o primeiro lance""?
Um dólar, um dólar e meio, e então, dois! Apenas dois?
Três dólares, dou-lhe uma, três dólares, dou-lhe duas;
Dou-lhes três..."" Mas não,
Do salão, lá no fundo, um homem grisalho
Veio à frente e tomou do arco;
Então, tirando a poeira do velho violino,
E, afinando as cordas frouxas,
Tocou uma doce e pura melodia
Como canta um anjo que gorjeia.
Cessa a música, e o leiloeiro, 
Em voz suave e calma, 
Diz ""O que me oferecem pelo velho violino? 
E segura-o no alto juntamente com o arco. 
""Mil dólares, e quem oferecerá dois? 
Dois mil, alguém dá três? 
Três mil, dou-lhe uma, três mil, dou-lhe duas 
Dou-lhe três, vendido"", diz ele

As pessoas aplaudem, mas algumas gritam 
""Não compreendemos nada 
O que alterou seu valor?""a resposta vem imediata: 
O toque da mão de um mestre

E muitas vezes um homem com a vida fora de tom 
É judiado e marcado pelo destino 
É vendido barato para a multidão descuidada 
Assim como o velho violino 
Um prato de sopa, um cálice de vinho; 
Um jogo - e ele segue viajando, 
Vai uma e vão duas 
Vai a terceira e foi 
Mas, vem o Mestre e a tola multidão 
Nunca compreende 
O valor de uma alma e a mudança operada 
Pelo toque da mão do Mestre


Do livro: Canja de Galinha para a Alma 
","2015-10-03 15:40:41"
"Os batráquios em nossas vidas!","Era uma vez uma corrida de sapinhos! O objetivo era atingir o alto de uma grande torre. Havia no local uma multidão assistindo. Muita gente para vibrar e torcer por eles. Começou a competição. Mas, como a multidão não acreditava que os sapinhos pudessem alcançar o alto daquela torre, o que mais se ouvia era: ""Que pena!!! Esses sapinhos não vão conseguir... Não vão conseguir..."" E os sapinhos começaram a desistir. Mas havia um que persistia, e continuava a subida em busca do topo. A multidão continuava gritando: ""Que pena!!! Vocês não vão conseguir!"" E os sapinhos estavam mesmo desistindo, um por um, menos aquele sapinho que continuava tranqüilo. Embora cada vez mais arfante. Já ao final da competição, todos desistiram, menos ele. A curiosidade tomou conta de todos. Queriam saber o que tinha acontecido. E assim, quando foram perguntar ao sapinho como ele havia conseguido concluir a prova, aí sim conseguiram descobrir que ele era surdo!

Não permita que pessoas com o péssimo hábito de serem negativas, derrubem as melhores e mais sábias esperanças de nosso coração! Lembre-se sempre: ""Há poder em nossas palavras e em tudo o que pensamos"".

Portanto, procure sempre ser POSITIVO!

Resumindo: Seja surdo quando alguém lhe diz que você não pode realizar seus sonhos!

Autor desconhecido
Publicado: 31 Março 2001 em Metáforas","2015-10-03 15:41:06"
